Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
CDRT15	146822	-1	-1	0	0	0	0
SLC38A10	124565	0	-1	1	0	1	0
HLF	3131	0	0	0	0	0	0
HS3ST3B1	9953	-1	-1	0	0	0	0
TMEM105	284186	0	-1	1	0	1	0
PMP22	5376	-1	-1	0	0	0	0
EIF5A	1984	0	0	0	0	0	0
MMD	23531	0	0	0	0	0	0
TMEM100	55273	0	0	0	0	0	0
PCTP	58488	0	0	0	0	0	0
RASL10B	91608	-1	-1	0	0	0	0
GAS2L2	246176	-1	-1	0	0	0	0
CSF3	1440	-1	-1	0	0	0	0
MMP28	79148	0	0	0	0	0	0
TEKT3	64518	-1	-1	0	0	0	0
ACTG1	71	0	-1	1	0	1	0
C17orf50	146853	0	0	0	0	0	0
TAF15	8148	0	0	0	0	0	0
CDRT4	284040	0	0	0	0	0	0
TVP23C-CDRT4	100533496	0	0	0	0	0	0
GPS2	2874	0	0	0	0	0	0
FSCN2	25794	0	-1	1	0	1	0
CD68	968	0	0	0	0	0	0
TVP23C	201158	0	0	0	0	0	0
MED24	9862	0	0	0	0	0	0
C17orf70	80233	0	-1	1	0	1	0
MPDU1	9526	0	0	0	0	0	0
NPLOC4	55666	0	0	0	0	0	0
TSPAN10	83882	0	0	0	0	0	0
PDE6G	5148	0	-1	1	0	1	0
OXLD1	339229	0	0	0	0	0	0
CCDC137	339230	0	0	0	0	0	0
CACNA1G	8913	0	0	0	0	0	0
CDRT1	374286	-1	-1	0	0	0	0
ARL16	339231	0	0	0	0	0	0
HGS	9146	0	0	0	0	0	0
C17orf66	256957	0	0	0	0	0	0
TRIM16	10626	0	0	0	0	0	0
MRPL12	6182	0	0	0	0	0	0
SLC25A10	1468	0	0	0	0	0	0
GCGR	2642	0	-1	1	0	1	0
FAM195B	348262	0	-1	1	0	1	0
CCL5	6352	-1	-1	0	0	0	0
RDM1	201299	-1	-1	0	0	0	0
SOX15	6665	0	0	0	0	0	0
FXR2	9513	0	0	0	0	0	0
NEURL4	84461	-1	-1	0	0	0	0
SHBG	6462	0	0	0	0	0	0
LYZL6	57151	-1	-1	0	0	0	0
CCL16	6360	-1	-1	0	0	0	0
CCL14	6358	0	0	0	0	0	0
SAT2	112483	0	0	0	0	0	0
CCL15-CCL14	6358	0	0	0	0	0	0
CCL15-CCL14	6359	0	0	0	0	0	0
PPP1R27	116729	0	-1	1	0	1	0
ZNF286A	57335	0	0	0	0	0	0
CCL15	6359	0	0	0	0	0	0
P4HB	5034	0	-1	1	0	1	0
CCL23	6368	-1	-1	0	0	0	0
ARHGDIA	396	0	-1	1	0	1	0
ALYREF	10189	0	0	0	0	0	0
ACAP1	9744	-1	-1	0	0	0	0
ANAPC11	51529	0	0	0	0	0	0
NPB	256933	0	0	0	0	0	0
TBC1D26	353149	0	0	0	0	0	0
CCL18	6362	-1	-1	0	0	0	0
CCL18	101060271	-1	-1	0	0	0	0
ATP1B2	482	-1	-1	0	0	0	0
PCYT2	5833	0	0	0	0	0	0
ADORA2B	136	-1	-1	0	0	0	0
TP53	7157	0	0	0	0	0	0
SIRT7	51547	0	0	0	0	0	0
ZSWIM7	125150	0	0	0	0	0	0
MAFG	4097	0	0	0	0	0	0
KCTD11	147040	-1	-1	0	0	0	0
TMEM95	339168	-1	-1	0	0	0	0
PYCR1	5831	0	0	0	0	0	0
CCL3	6348	-1	-1	0	0	0	0
CCL3	101060267	-1	-1	0	0	0	0
CCL4	6351	-1	-1	0	0	0	0
CCL4	101060278	-1	-1	0	0	0	0
TBC1D3B	414059	-1	-1	0	0	0	0
MYADML2	255275	0	0	0	0	0	0
NOTUM	147111	0	-1	1	0	1	0
ASPSCR1	79058	0	-1	1	0	1	0
TNK1	8711	0	0	0	0	0	0
TTC19	54902	0	0	0	0	0	0
CCL3L3	6349	-1	-1	0	0	0	0
CCL3L3	414062	-1	-1	0	0	0	0
STRA13	201254	0	0	0	0	0	0
LRRC45	201255	0	0	0	0	0	0
RAC3	5881	0	-1	1	0	1	0
DCXR	51181	0	-1	1	0	1	0
CCL4L1	9560	-1	-1	0	0	0	0
CCL4L1	388372	-1	-1	0	0	0	0
WRAP53	55135	0	0	0	0	0	0
RFNG	5986	0	0	0	0	0	0
TBC1D3C	414060	0	0	0	0	0	0
TBC1D3C	729873	0	0	0	0	0	0
TBC1D3C	101060287	0	0	0	0	0	0
TBC1D3C	101060321	0	0	0	0	0	0
NCOR1	9611	0	0	0	0	0	0
GPS1	2873	0	0	0	0	0	0
DUS1L	64118	0	-1	1	0	1	0
EFNB3	1949	-1	-1	0	0	0	0
DNAH2	146754	0	0	0	0	0	0
FASN	2194	0	-1	1	0	1	0
TBC1D3H	729877	0	0	0	0	0	0
TBC1D3H	101060321	0	0	0	0	0	0
CCDC57	284001	0	-1	1	0	1	0
SLC16A3	9123	0	0	0	0	0	0
CCL3L1	6349	0	0	0	0	0	0
CCL3L1	414062	0	0	0	0	0	0
KDM6B	23135	-1	-1	0	0	0	0
CCL4L2	9560	0	0	0	0	0	0
CCL4L2	388372	0	0	0	0	0	0
CSNK1D	1453	0	0	0	0	0	0
CD7	924	0	-1	1	0	1	0
SECTM1	6398	0	-1	1	0	1	0
TBC1D3G	654341	0	0	0	0	0	0
TBC1D3G	729873	0	0	0	0	0	0
TBC1D3G	729877	0	0	0	0	0	0
TBC1D3G	101060287	0	0	0	0	0	0
TBC1D3G	101060321	0	0	0	0	0	0
TBC1D3G	101060351	0	0	0	0	0	0
TEX19	400629	0	-1	1	0	1	0
UTS2R	2837	0	-1	1	0	1	0
OGFOD3	79701	0	0	0	0	0	0
HEXDC	284004	0	0	0	0	0	0
TMEM88	92162	-1	-1	0	0	0	0
LSMD1	84316	0	0	0	0	0	0
C17orf62	79415	0	0	0	0	0	0
CYB5D1	124637	0	0	0	0	0	0
ZNHIT3	9326	0	0	0	0	0	0
CHD3	1107	0	0	0	0	0	0
NARF	26502	0	0	0	0	0	0
FOXK2	3607	0	0	0	0	0	0
WDR45B	56270	0	0	0	0	0	0
RAB40B	10966	0	-1	1	0	1	0
PIGL	9487	0	0	0	0	0	0
FN3KRP	79672	0	-1	1	0	1	0
MYO19	80179	0	0	0	0	0	0
FN3K	64122	0	-1	1	0	1	0
CENPV	201161	0	0	0	0	0	0
TBCD	6904	0	0	0	0	0	0
UBB	7314	-1	-1	0	0	0	0
ZNF750	79755	0	0	0	0	0	0
B3GNTL1	146712	0	0	0	0	0	0
TRPV2	51393	-1	-1	0	0	0	0
METRNL	284207	0	-1	1	0	1	0
PIGW	284098	0	0	0	0	0	0
DBIL5P	100131454	0	0	0	0	0	0
MIR3183	100422835	-1	-1	0	0	0	0
PITPNA-AS1	100306951	0	0	0	0	0	0
GGNBP2	79893	-1	-1	0	0	0	0
MIR22HG	84981	-1	-1	0	0	0	0
MIR22HG	407004	-1	-1	0	0	0	0
MIR132	406921	0	0	0	0	0	0
MIR212	406994	0	0	0	0	0	0
SNORD91B	692208	0	0	0	0	0	0
SNORD91A	692207	0	0	0	0	0	0
MIR1253	100302208	0	0	0	0	0	0
OR1D4	653166	-1	-1	0	0	0	0
OR3A4P	390756	-1	-1	0	0	0	0
KCNAB3	9196	-1	-1	0	0	0	0
TRAPPC1	58485	0	0	0	0	0	0
CNTROB	116840	0	0	0	0	0	0
DHRS11	79154	-1	-1	0	0	0	0
MRM1	79922	-1	-1	0	0	0	0
LHX1	3975	-1	-1	0	0	0	0
AATF	26574	-1	-1	0	0	0	0
ACACA	31	0	0	0	0	0	0
GUCY2D	3000	-1	-1	0	0	0	0
ALOX15B	247	-1	-1	0	0	0	0
ALOX12B	242	-1	-1	0	0	0	0
ALOXE3	59344	-1	-1	0	0	0	0
HES7	84667	-1	-1	0	0	0	0
PER1	5187	-1	-1	0	0	0	0
VAMP2	6844	-1	-1	0	0	0	0
TMEM107	84314	0	0	0	0	0	0
C17orf59	54785	-1	-1	0	0	0	0
AURKB	9212	-1	-1	0	0	0	0
C17orf78	284099	0	0	0	0	0	0
CTC1	80169	0	0	0	0	0	0
TADA2A	6871	-1	-1	0	0	0	0
DUSP14	11072	-1	-1	0	0	0	0
PFAS	5198	0	0	0	0	0	0
SYNRG	11276	-1	-1	0	0	0	0
SLC25A35	399512	0	0	0	0	0	0
RANGRF	29098	0	0	0	0	0	0
ARHGEF15	22899	-1	-1	0	0	0	0
ODF4	146852	-1	-1	0	0	0	0
KRBA2	124751	-1	-1	0	0	0	0
METTL4	64863	-1	0	0	0	0	-1
ANKRD29	147463	-1	0	0	0	0	-1
OACYLP	390858	0	0	0	0	0	-1
NDC80	10403	-1	0	0	0	0	-1
CDH19	28513	0	0	0	0	0	-2
KIAA1328	57536	0	0	0	0	0	0
KIAA1328	100506821	0	0	0	0	0	0
LAMA3	3909	0	0	0	0	0	0
DSEL	92126	0	0	0	0	0	-2
LINC00526	147525	0	0	0	0	0	0
LINC00667	339290	0	0	0	0	0	0
TMX3	54495	0	0	0	0	0	0
MIR3976	100616244	0	0	0	0	0	0
LINC00668	400643	0	0	0	0	0	0
LINC00305	221241	0	0	0	0	0	-2
MIR5011	100847002	0	0	0	0	0	0
ALPK2	115701	0	0	0	0	0	-1
RNU6-39P	100873758	0	0	0	0	0	-2
MALT1	10892	0	0	0	0	0	0
SMCHD1	23347	-1	0	0	0	0	-1
MIR548AV	100847083	0	0	0	0	0	0
CCDC102B	79839	0	0	0	0	0	0
LINC00909	400657	0	0	0	0	0	0
CELF4	56853	0	0	0	0	0	-1
LINC00683	400660	0	0	0	0	1	0
DOK6	220164	0	0	0	0	0	0
ZNF532	55205	0	0	0	0	0	-1
CD226	10666	0	0	0	0	0	0
EMILIN2	84034	-1	0	0	0	0	-1
SEC11C	90701	0	0	0	0	0	-1
RTTN	25914	0	0	0	0	0	0
LPIN2	9663	-1	0	0	0	0	-1
GRP	2922	0	0	0	0	0	-1
PIK3C3	5289	0	0	0	0	0	-1
RAX	30062	0	0	0	0	0	-1
MYOM1	8736	-1	0	0	0	0	-1
LDLRAD4-AS1	100288122	0	0	0	0	0	0
MIR5190	100847080	0	0	0	0	0	-1
MIR4526	100616130	0	0	0	0	0	-1
CPLX4	339302	0	0	0	0	0	-1
LMAN1	3998	0	0	0	0	0	-1
CCBE1	147372	0	0	0	0	0	-1
CYP4F35P	284233	0	0	0	0	0	-1
CXADRP3	440224	1	0	0	0	0	-1
MIR3156-2	100422907	1	0	0	0	0	-1
PMAIP1	5366	0	0	0	0	0	-1
TTC39C	125488	-1	0	0	0	0	-1
MC4R	4160	0	0	0	0	0	-1
CDH20	28316	0	0	0	0	0	0
RIT2	6014	0	0	0	0	0	-1
MIR320C1	100302135	-1	0	0	0	0	-1
MIR1-2	406905	-1	0	0	0	0	-1
MIR1-2	406922	-1	0	0	0	0	-1
MIR133A1	406905	-1	0	0	0	0	-1
MIR133A1	406922	-1	0	0	0	0	-1
CABYR	26256	-1	0	0	0	0	-1
SOCS6	9306	0	0	0	0	0	0
SYT4	6860	0	0	0	0	0	-1
MYL12A	10627	-1	0	0	0	0	-1
RNF152	220441	0	0	0	0	0	-1
GTSCR1	220158	0	0	0	0	0	0
GATA6-AS1	100128893	-1	0	0	0	0	-1
CBLN2	147381	0	0	0	0	0	0
PIGN	23556	0	0	0	0	0	-1
NETO1	81832	0	0	0	0	0	0
SETBP1	26040	0	0	0	0	0	-1
MIR4741	100616139	-1	0	0	0	0	-1
SLC14A2	8170	0	0	0	0	0	-1
MIR320C2	100302195	-1	0	0	0	0	-1
MYL12B	103910	-1	0	0	0	0	-1
OSBPL1A	114876	0	0	0	0	0	0
TGIF1	7050	-1	0	0	0	0	-1
FBXO15	201456	0	0	0	0	0	0
AQP4-AS1	147429	0	0	0	0	0	0
SLC14A1	6563	0	0	0	0	0	-1
RBM22P1	400645	-1	0	0	0	0	-1
KIAA1468	57614	0	0	0	0	0	-1
DLGAP1	9229	0	0	0	0	0	0
TIMM21	29090	0	0	0	0	0	0
WBP11P1	441818	0	0	0	0	0	-1
CYB5A	1528	0	0	0	0	0	0
SIGLEC15	284266	0	0	0	0	0	-1
IMPACT	55364	-1	0	0	0	0	-1
EPG5	57724	0	0	0	0	0	-1
C18orf63	644041	0	0	0	0	0	0
FAM69C	125704	0	0	0	0	1	0
HRH4	59340	-1	0	0	0	0	-1
CNDP2	55748	0	0	0	0	1	0
ZNF521	25925	-1	0	0	0	0	-1
TNFRSF11A	8792	0	0	0	0	0	-1
ZNF271	10778	0	0	0	0	0	-1
MIR187	406963	0	0	0	0	0	0
MIR3929	100500864	0	0	0	0	0	0
MIR4318	100422857	0	0	0	0	0	0
LINC00669	647946	0	0	0	0	0	0
ZCCHC2	54877	0	0	0	0	0	-1
MIR5583-1	100846997	0	0	0	0	0	-1
MIR5583-1	100847025	0	0	0	0	0	-1
CNDP1	84735	0	0	0	0	1	0
C18orf42	642597	-1	0	0	0	0	-1
ZBTB14	7541	1	0	0	0	0	-1
PHLPP1	23239	0	0	0	0	0	-1
LINC00907	284260	0	0	0	0	0	-1
ZNF407	55628	0	0	0	0	0	0
MIR4319	100422829	0	0	0	0	0	-1
BCL2	596	0	0	0	0	0	-1
PSTPIP2	9050	0	0	0	0	0	-1
ZADH2	284273	0	0	0	0	1	0
SS18	6760	-1	0	0	0	0	-1
MIR4527	100616264	0	0	0	0	0	0
MIR4743	100616366	0	0	0	0	0	-1
MIR4744	100616420	0	0	0	0	0	-1
TSHZ1	10194	0	0	0	0	1	0
MIR1539	100302257	0	0	0	0	0	0
SNORD58A	26791	0	0	0	0	0	0
SNORD58B	26790	0	0	0	0	0	0
SCARNA17	677769	0	0	0	0	0	-1
KDSR	2531	0	0	0	0	0	-1
SMIM21	284274	0	0	0	0	1	0
ZNF516	9658	0	0	0	0	1	0
VPS4B	9525	0	0	0	0	0	-1
EPB41L3	23136	1	0	0	0	0	-1
ZNF236	7776	0	0	0	0	0	0
SERPINB5	5268	0	0	0	0	0	0
SNORA37	677819	0	0	0	0	0	0
MIR4529	100616290	0	0	0	0	0	-1
LINC-ROR	100885779	0	0	0	0	0	-1
ATP5A1	498	0	0	0	0	0	0
MBP	4155	0	0	0	0	1	0
TMEM200C	645369	1	0	0	0	0	-1
SERPINB12	89777	0	0	0	0	0	-1
MIR122	406906	0	0	0	0	0	0
MIR122	100616357	0	0	0	0	0	0
L3MBTL4	91133	1	0	0	0	0	-1
SERPINB13	5275	0	0	0	0	0	-1
PSMA8	143471	0	0	0	0	0	0
ARHGAP28	79822	1	0	0	0	0	-1
HAUS1	115106	0	0	0	0	0	0
TAF4B	6875	0	0	0	0	0	0
C18orf25	147339	0	0	0	0	0	-1
RNF165	494470	0	0	0	0	0	-1
KCTD1	284252	0	0	0	0	0	0
LOXHD1	125336	0	0	0	0	0	-1
AQP4	361	0	0	0	0	0	0
LAMA1	284217	0	0	0	0	0	0
SERPINB4	6318	0	0	0	0	0	-2
GALR1	2587	0	0	0	0	1	0
SERPINB11	89778	0	0	0	0	0	0
SALL3	27164	0	0	1	0	1	0
SERPINB3	6317	0	0	0	0	0	0
ATP9B	374868	0	0	1	0	1	0
SERPINB7	8710	0	0	0	0	0	-2
CHST9	83539	0	0	0	0	0	0
CDH2	1000	0	0	0	0	0	-1
SERPINB2	5055	0	0	0	0	0	0
LRRC30	339291	0	0	0	0	0	-1
PTPRM	5797	0	0	0	0	0	-1
ST8SIA5	29906	0	0	0	0	0	-1
SERPINB10	5273	0	0	0	0	0	0
PIAS2	9063	0	0	0	0	0	0
NFATC1	4772	0	0	1	0	1	0
HMSD	284293	0	0	0	0	0	0
SERPINB8	5271	0	0	0	0	0	0
DSC3	1825	0	0	0	0	0	-1
CDH7	1005	0	0	0	0	0	-2
DSC2	1824	0	0	0	0	0	-1
KATNAL2	83473	0	0	0	0	0	0
RAB12	201475	0	0	0	0	0	-1
SOGA2	23255	0	0	0	0	0	-1
DSC1	1823	0	0	0	0	0	-1
TCEB3CL2	100506888	0	0	0	0	0	0
TCEB3CL	728929	0	0	0	0	0	0
TCEB3C	162699	0	0	0	0	0	0
TCEB3C	101060457	0	0	0	0	0	0
TCEB3C	101060464	0	0	0	0	0	0
TCEB3C	101060468	0	0	0	0	0	0
TCEB3B	51224	0	0	0	0	0	0
CTDP1	9150	0	0	1	0	1	0
HDHD2	84064	0	0	0	0	0	-1
KCNG2	26251	0	0	1	0	1	0
PQLC1	80148	0	0	1	0	1	0
DSG1	1828	0	0	0	0	0	-1
NDUFV2	4729	0	0	0	0	0	-1
HSBP1L1	440498	0	0	1	0	1	0
ANKRD12	23253	0	0	0	0	0	-1
TXNL4A	10907	0	0	1	0	1	0
IER3IP1	51124	0	0	0	0	0	-1
SKOR2	652991	0	0	0	0	0	-1
SMAD2	4087	0	0	0	0	0	-1
DSG4	147409	0	0	0	0	0	-1
RBFADN	100506070	0	0	0	0	0	0
TWSG1	57045	0	0	0	0	0	-1
RBFA	79863	0	0	0	0	0	0
ADNP2	22850	0	0	1	0	1	0
PARD6G	84552	0	0	1	0	1	0
DSG3	1830	0	0	0	0	0	-1
RALBP1	10928	0	0	0	0	0	-1
ZBTB7C	201501	0	0	0	0	0	-1
ROCK1P1	727758	-1	0	0	0	0	-1
PPP4R1	9989	0	0	0	0	0	-1
DSG2	1829	0	0	0	0	0	-1
TTR	7276	0	0	0	0	0	-1
B4GALT6	9331	0	0	0	0	0	-1
CBX3P2	645158	-1	0	0	0	0	-1
RAB31	11031	0	0	0	0	0	-1
TXNDC2	84203	0	0	0	0	0	-1
SLC25A52	147407	0	0	0	0	0	-1
VAPA	9218	0	0	0	0	0	-1
TRAPPC8	22878	0	0	0	0	0	-1
CTIF	9811	0	0	0	0	0	-1
DLGAP1-AS1	649446	0	0	0	0	0	0
DLGAP1-AS3	201477	0	0	0	0	0	0
DLGAP1-AS4	101410534	0	0	0	0	0	0
DLGAP1-AS5	284215	0	0	0	0	0	0
SMAD7	4092	0	0	0	0	0	-1
APCDD1	147495	0	0	0	0	0	-1
NAPG	8774	0	0	0	0	0	-1
DYM	54808	0	0	0	0	0	-1
RNF125	54941	0	0	0	0	0	-1
PIEZO2	63895	0	0	0	0	0	-1
C18orf32	497661	0	0	0	0	0	0
RPL17-C18orf32	6139	0	0	0	0	0	0
RPL17-C18orf32	100526842	0	0	0	0	0	0
RPL17	6139	0	0	0	0	0	0
RPL17	26790	0	0	0	0	0	0
RPL17	26791	0	0	0	0	0	0
RPL17	100124516	0	0	0	0	0	0
RNF138	51444	0	0	0	0	0	0
GAREM	64762	0	0	0	0	0	0
GNAL	2774	0	0	0	0	0	0
MEP1B	4225	0	0	0	0	0	0
KLHL14	57565	0	0	0	0	0	-1
LIPG	9388	0	0	0	0	0	-1
CHMP1B	57132	0	0	0	0	0	0
CCDC178	374864	0	0	0	0	0	-1
ACAA2	10449	0	0	0	0	0	-1
MPPE1	65258	0	0	0	0	0	0
MYO5B	4645	0	0	0	0	0	-1
CCDC11	220136	0	0	0	0	0	-1
MBD1	4152	0	0	0	0	0	-1
IMPA2	3613	0	0	0	0	0	-1
ASXL3	80816	0	0	0	0	0	-1
ANKRD62	342850	0	0	0	0	0	-1
CIDEA	1149	0	0	0	0	0	-1
NOL4	8715	0	0	0	0	0	-1
NOL4	100996400	0	0	0	0	0	-1
TUBB6	84617	0	0	0	0	0	0
AFG3L2	10939	0	0	0	0	0	0
USP14	9097	0	0	0	0	0	0
THOC1	9984	0	0	0	0	0	0
SLMO1	10650	0	0	0	0	0	-1
SPIRE1	56907	0	0	0	0	0	-1
CXXC1	30827	0	0	0	0	0	-1
DTNA	1837	0	0	0	0	0	-1
COLEC12	81035	-1	0	0	0	0	-1
CETN1	1068	-1	0	0	0	0	-1
CLUL1	27098	0	0	0	0	0	0
CEP76	79959	0	0	0	0	0	0
SKA1	220134	0	0	0	0	0	-1
MAPK4	5596	0	0	0	0	0	-1
C18orf56	494514	0	0	0	0	0	0
TYMS	7298	0	0	0	0	0	0
MRO	83876	0	0	0	0	0	0
PSMG2	56984	0	0	0	0	0	0
ENOSF1	55556	0	0	0	0	0	0
PTPN2	5771	0	0	0	0	0	-1
ME2	4200	0	0	0	0	0	-1
ELAC1	55520	0	0	0	0	0	0
SEH1L	81929	0	0	0	0	0	-1
MAPRE2	10982	0	0	0	0	0	-1
YES1	7525	-1	0	0	0	0	-1
SMAD4	4089	0	0	0	0	0	0
MEX3C	51320	0	0	0	0	0	-1
ADCYAP1	116	-1	0	0	0	0	-1
DCC	1630	0	0	0	0	0	-1
ZNF397	84307	0	0	0	0	0	0
ZSCAN30	100101467	0	0	0	0	0	0
MBD2	8932	0	0	0	0	0	0
ZNF24	7572	0	0	0	0	0	-1
ZNF396	252884	0	0	0	0	0	-1
POLI	11201	0	0	0	0	0	-1
INO80C	125476	0	0	0	0	0	-1
CEP192	55125	0	0	0	0	0	-1
STARD6	147323	0	0	0	0	0	0
C18orf54	162681	0	0	0	0	0	0
GALNT1	2589	0	0	0	0	0	-1
C18orf21	83608	0	0	0	0	0	-1
RPRD1A	55197	0	0	0	0	0	-1
LDLRAD4	753	0	0	0	0	0	0
DYNAP	284254	0	0	0	0	0	-1
RAB27B	5874	0	0	0	0	0	0
CCDC68	80323	0	0	0	0	0	-1
SLC39A6	25800	0	0	0	0	0	-1
FAM210A	125228	0	0	0	0	0	0
RNMT	8731	0	0	0	0	0	0
ELP2	55250	0	0	0	0	0	-1
TCF4	6925	0	0	0	0	0	0
MC5R	4161	0	0	0	0	0	-1
MC2R	4158	0	0	0	0	0	-1
ZNF519	162655	0	0	0	0	0	-1
POTEC	388468	1	0	0	0	0	-1
POTEC	101060716	1	0	0	0	0	-1
ANKRD30B	374860	1	0	0	0	0	-1
ROCK1	6093	-1	0	0	0	0	-1
TXNL1	9352	0	0	0	0	0	0
MOCOS	55034	0	0	0	0	0	-1
GREB1L	80000	-1	0	0	0	0	-1
WDR7	23335	0	0	0	0	0	0
FHOD3	80206	0	0	0	0	0	0
ESCO1	114799	-1	0	0	0	0	-1
SNRPD1	6632	-1	0	0	0	0	-1
BOD1L2	284257	0	0	0	0	0	-1
ST8SIA3	51046	0	0	0	0	0	-1
ONECUT2	9480	0	0	0	0	0	-1
TPGS2	25941	0	0	0	0	0	0
FECH	2235	0	0	0	0	0	-1
ABHD3	171586	-1	0	0	0	0	-1
MIB1	57534	-1	0	0	0	0	-1
NARS	4677	0	0	0	0	0	-1
GATA6	2627	-1	0	0	0	0	-1
ATP8B1	5205	0	0	0	0	0	-1
CTAGE1	64693	-1	0	0	0	0	-1
RBBP8	5932	0	0	0	0	0	0
CABLES1	91768	0	0	0	0	0	0
TMEM241	85019	0	0	0	0	0	0
NEDD4L	23327	0	0	0	0	0	-1
RIOK3	8780	-1	0	0	0	0	-1
C18orf8	29919	0	0	0	0	0	0
NPC1	4864	0	0	0	0	0	0
ODF3L2	284451	-1	-1	1	1	1	1
MADCAM1	8174	-1	-1	1	1	1	1
FSTL3	10272	-1	-1	1	1	1	1
PCSK4	54760	-1	0	1	1	1	1
TPGS1	91978	-1	-1	1	1	1	1
C19orf26	255057	1	1	1	1	1	1
MYO1F	4542	-2	-1	1	0	0	1
ASF1B	55723	-1	-1	1	0	0	1
C19orf44	84167	0	0	0	0	0	0
CDC34	997	-1	-1	1	1	1	1
PRSS57	400668	1	1	1	1	1	1
KCTD15	79047	-1	-1	0	0	-1	0
ZNF229	7772	-1	-1	-1	0	-1	-1
CLEC11A	6320	-1	-1	1	0	0	1
ZNF433	163059	-1	-1	-1	-1	-1	-1
CLASRP	11129	-1	-1	1	0	0	1
GPR32	2854	-1	-1	1	0	0	1
PALM	5064	-1	-1	1	1	1	1
ACPT	93650	-1	-1	1	0	0	1
ZNF681	148213	-1	-1	-1	0	-1	-1
C19orf48	84798	0	0	0	0	0	0
C19orf48	692204	0	0	0	0	0	0
LPHN1	22859	-1	-1	1	0	0	1
ZNF544	27300	-1	-1	0	0	-1	0
ZNF726	730087	-1	-1	-1	-1	-1	-1
ZNF180	7733	-1	-1	-1	0	-1	-1
ELL	8178	-1	-1	1	0	0	0
SPHK2	56848	-1	-1	-1	-1	-1	-1
RASGRP4	115727	-1	-1	-1	-1	-1	-1
NLRP13	126204	-1	-1	0	0	0	0
U2AF1L4	199746	0	0	0	0	0	0
KLK1	3816	-1	-1	0	0	0	1
NLRP8	126205	-1	-1	0	0	0	0
GZMM	3004	-1	-1	1	1	1	1
LILRB1	10859	-1	-1	-1	-1	-1	-1
PRR24	255783	-1	-1	1	0	0	1
CHERP	10523	0	0	0	0	0	0
C19orf80	55908	-1	-1	-1	-1	-1	-1
KLK15	55554	-1	-1	0	0	0	1
PSG9	5678	-1	-1	-1	-1	-1	-1
C5AR1	728	-1	-1	1	0	0	1
RTN2	6253	-1	-1	-1	-1	-1	-1
BABAM1	29086	0	0	0	0	0	0
BSG	682	-1	-1	1	1	1	1
SF3A2	8175	1	1	1	1	1	1
IGSF23	147710	-1	-1	-1	-1	-1	-1
ATP5D	513	-1	0	1	1	1	1
TSPAN16	26526	-1	-1	-1	-1	-1	-1
PVR	5817	-1	-1	-1	-1	-1	-1
C5AR2	27202	-1	-1	1	0	0	1
DHX34	9704	-1	-1	1	0	0	1
MIR935	100126325	-1	-1	1	0	0	0
NLRP5	126206	-1	-1	0	0	0	0
ZNF254	9534	-1	-1	-1	0	-1	-1
ZNF787	126208	-1	-1	0	0	0	0
ZNRF4	148066	-1	-1	1	0	0	1
R3HDM4	91300	-1	-1	1	1	1	1
SAFB2	9667	-1	-1	-1	-1	-1	-1
S1PR2	9294	-1	-1	-1	-1	-1	-1
LSM14A	26065	-1	-1	0	0	-1	0
PSENEN	55851	0	0	0	0	0	0
KLK3	354	-1	-1	0	0	0	1
MRPL4	51073	-1	-1	1	0	0	1
UQCRFS1	7386	-1	0	-1	0	-1	0
ZNF878	729747	-1	-1	-1	-1	-1	-1
VSTM2B	342865	-1	0	0	0	-1	0
TNNI3	7137	-1	-1	1	0	0	0
ZNF844	284391	-1	-1	-1	-1	-1	-1
MIDN	90007	-1	0	1	1	1	1
POP4	10775	-1	0	0	0	-1	0
LIN37	55957	-1	-1	0	0	0	1
REEP6	92840	-1	-1	1	1	1	1
RAB3D	9545	-1	-1	-1	-1	-1	-1
DBP	1628	-1	-1	-1	-1	-1	-1
SNORA68	26780	0	0	0	0	0	0
MIR4752	100616171	0	0	0	0	0	0
ZNF444	55311	-1	-1	0	0	0	0
LTBP4	8425	-1	-1	1	0	0	1
ADAMTSL5	339366	-1	-1	1	1	1	1
ZNF20	7568	-1	-1	-1	-1	-1	-1
DNAAF3	352909	-1	-1	1	0	0	0
ZNF8	7554	-1	-1	0	0	-1	0
MIR4530	100616163	0	0	0	0	0	0
ZSCAN22	342945	-1	-1	1	0	0	0
A1BG	1	0	0	0	0	0	0
CIRBP	1153	1	1	1	1	1	1
FKBP8	23770	-1	-1	1	0	0	0
CA11	770	-1	-1	-1	-1	-1	-1
CNOT3	4849	0	0	0	0	0	0
MAU2	23383	0	0	0	0	0	0
ZNF296	162979	-1	-1	1	0	0	1
PLEKHF1	79156	-1	0	0	0	-1	0
KIAA0355	9710	-1	-1	-1	-1	-1	-1
CD177	57126	-1	-1	0	0	-1	1
GEMIN7	79760	-1	-1	-1	-1	-1	-1
HMHA1	23526	1	1	1	1	1	1
C19orf12	83636	-1	0	0	0	-1	0
MISP	126353	-1	-1	1	1	1	1
DEDD2	162989	-1	-1	1	0	0	1
ADAMTS10	81794	-2	-1	1	0	0	1
CEACAM19	56971	-1	-1	-1	-1	-1	-1
MARK4	57787	-1	-1	-1	-1	-1	-1
MIR3188	100422833	0	0	0	0	0	0
SAFB	6294	-1	-1	-1	-1	-1	-1
ICAM1	3383	-1	-1	1	0	0	1
